       18	ABAT	0.628	0.538	C0751469	Bulbocavernousus Reflex Absent	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751470	Palmo-Mental Reflex	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751471	Reflex, Anal, Decreased	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751472	Reflex, Ankle, Abnormal	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751473	Reflex, Ankle, Decreased	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751474	Reflex, Biceps, Abnormal	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751475	Reflex, Biceps, Decreased	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751476	Reflex, Gag, Decreased	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751477	Reflex, Knee, Abnormal	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751478	Reflex, Knee, Decreased	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751479	Reflex, Moro, Asymmetric	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751480	Reflex, Triceps, Abnormal	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751481	Reflex, Triceps, Decreased	phenotype	C23;C10	Finding	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751494	Convulsive Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751495	Seizures, Focal	phenotype	C23;C10	Disease or Syndrome	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C0751496	Seizures, Sensory	phenotype	C23;C10	Sign or Symptom	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C2267233	Neonatal Hypotonia	disease	C23;C10	Disease or Syndrome	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C3495874	Nonepileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C4048158	Convulsions	phenotype	C23;C10	Sign or Symptom	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C4316903	Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C4317109	Epileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C4317123	Myoclonic Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	1999	1999	   1	   0	CTD_human
       18	ABAT	0.628	0.538	C4505436	Generalized Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	1999	1999	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C0004153	Atherosclerosis	disease	C14	Disease or Syndrome	0.40	0.992	2000	2020	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C0009402	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	0.52	1	2012	2018	   1	   1	CTD_human;UNIPROT
       19	ABCA1	0.467	0.846	C0009404	Colorectal Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2012	2012	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C0020443	Hypercholesterolemia	disease	C18	Disease or Syndrome	0.55	1	2002	2017	   1	   0	CTD_human;GENOMICS_ENGLAND
       19	ABCA1	0.467	0.846	C0020445	Hypercholesterolemia, Familial	disease	C16;C18	Disease or Syndrome	0.33	1	2003	2019	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C0022661	Kidney Failure, Chronic	disease	C13;C12	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.31	1	2011	2011	   1	   0	PSYGENET
       19	ABCA1	0.467	0.846	C0039292	Tangier Disease	disease	C16;C18;C10	Disease or Syndrome	1.00	0.991	1999	2019	  23	  24	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
       19	ABCA1	0.467	0.846	C0342898	Apolipoprotein A-I deficiency	phenotype	C16;C18	Pathologic Function	0.30	1	2004	2012	   2	   0	ORPHANET
       19	ABCA1	0.467	0.846	C0473527	Hypoalphalipoproteinemias	disease	C16;C18	Disease or Syndrome	0.40	1	2002	2020	   0	   0	CTD_human
       19	ABCA1	0.467	0.846	C0745103	Hyperlipoproteinemia Type IIa	disease	C16;C18	Disease or Syndrome	0.52	1	2005	2019	   1	   0	CTD_human;GENOMICS_ENGLAND
       19	ABCA1	0.467	0.846	C0751544	Tangier Disease Neuropathy	disease	C16;C18;C10	Disease or Syndrome	0.30	1	1999	2007	   3	   0	CTD_human
       19	ABCA1	0.467	0.846	C1563937	Atherogenesis	phenotype	C14	Pathologic Function	0.30	1	2011	2011	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C1704417	Hyperlipoproteinemia Type IIb	disease	C16;C18	Disease or Syndrome	0.30	1	2005	2005	   1	   0	CTD_human
       19	ABCA1	0.467	0.846	C1704429	Hypoalphalipoproteinemia, Familial	disease	C16;C18	Disease or Syndrome	0.80	0.972	1999	2017	   9	   6	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
       19	ABCA1	0.467	0.846	C2931838	Familial HDL deficiency	disease	C16;C18	Disease or Syndrome	0.40	1	1999	2017	   2	   0	CTD_human
       19	ABCA1	0.467	0.846	C3711531	Hdl Deficiency, Type 2	disease	C16;C18	Disease or Syndrome	0.30	1	1999	2001	   2	   0	CTD_human
       19	ABCA1	0.467	0.846	C4721453	Peripheral Nervous System Diseases	group	C10	Disease or Syndrome	0.30	1	2011	2011	   1	   0	CTD_human
       21	ABCA3	0.592	0.615	C0006142	Malignant neoplasm of breast	disease	C04;C17	Neoplastic Process	0.30				   0	   0	UNIPROT
       21	ABCA3	0.592	0.615	C0009402	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	0.30	1	2012	2012	   1	   0	CTD_human
       21	ABCA3	0.592	0.615	C0009404	Colorectal Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2012	2012	   1	   0	CTD_human
       21	ABCA3	0.592	0.615	C0013990	Pathological accumulation of air in tissues	phenotype	C23	Pathologic Function	0.30	1	2016	2016	   1	   0	CTD_human
       21	ABCA3	0.592	0.615	C0020192	Hyaline Membrane Disease	disease	C16;C08	Disease or Syndrome	0.30	1	2017	2017	   1	   0	ORPHANET
       21	ABCA3	0.592	0.615	C0020542	Pulmonary Hypertension	phenotype	C08	Pathologic Function	0.30	1	2016	2016	   1	   0	CTD_human
       21	ABCA3	0.592	0.615	C0034069	Pulmonary Fibrosis	disease	C08	Disease or Syndrome	0.42	1	2014	2016	   1	   0	CTD_human
       21	ABCA3	0.592	0.615	C0035220	Respiratory Distress Syndrome, Newborn	disease	C16;C08	Disease or Syndrome	0.40	1	2006	2018	   1	   0	ORPHANET
       21	ABCA3	0.592	0.615	C0085786	Hamman-Rich syndrome	disease	C23;C01;C08	Disease or Syndrome	0.40	1	2005	2014	   1	   2	ORPHANET
       21	ABCA3	0.592	0.615	C0852283	Respiratory Distress Syndrome	disease		Disease or Syndrome	0.40	1	2006	2018	   1	   0	ORPHANET
       21	ABCA3	0.592	0.615	C1800706	Idiopathic Pulmonary Fibrosis	disease	C08	Disease or Syndrome	0.32	1	2008	2017	   1	   0	ORPHANET
       21	ABCA3	0.592	0.615	C1861829	Cataract microcornea syndrome	disease	C11	Disease or Syndrome	0.31	1	2014	2014	   1	   0	GENOMICS_ENGLAND
       21	ABCA3	0.592	0.615	C1970456	Surfactant Metabolism Dysfunction, Pulmonary, 3	disease	C08	Disease or Syndrome	0.70	1	2004	2018	   4	   8	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
       21	ABCA3	0.592	0.615	C4721507	Alveolitis, Fibrosing	disease	C08	Disease or Syndrome	0.30	1	2016	2016	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0002896	Sideroblastic anemia	disease	C15	Disease or Syndrome	0.43	1	2001	2016	   2	   0	CTD_human
       22	ABCB7	0.678	0.385	C0004134	Ataxia	phenotype	C23;C10	Sign or Symptom	0.43	1	2000	2016	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0240991	Ataxia, Sensory	phenotype	C23;C10	Sign or Symptom	0.30	1	2006	2006	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0278161	Ataxia, Motor	phenotype	C23;C10	Finding	0.30	1	2006	2006	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0427190	Ataxia, Truncal	phenotype	C23;C10	Sign or Symptom	0.30	1	2006	2006	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0520966	Abnormal coordination	phenotype	C23;C10	Finding	0.30	1	2006	2006	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0750937	Ataxia, Appendicular	phenotype	C23;C10	Finding	0.30	1	2006	2006	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C0750940	Tremor, Rubral	disease	C23;C10	Disease or Syndrome	0.30	1	2006	2006	   1	   0	CTD_human
       22	ABCB7	0.678	0.385	C1845028	ANEMIA, SIDEROBLASTIC, AND SPINOCEREBELLAR ATAXIA	disease	C16;C10;C15	Disease or Syndrome	0.74	1	1999	2018	   6	   5	CTD_human;GENOMICS_ENGLAND;UNIPROT
       23	ABCF1	0.674	0.538	C0020517	Hypersensitivity	group	C20	Pathologic Function	0.30	1	2011	2011	   1	   0	CTD_human
       23	ABCF1	0.674	0.538	C0032285	Pneumonia	disease	C01;C08	Disease or Syndrome	0.30	1	2011	2011	   1	   0	CTD_human
       23	ABCF1	0.674	0.538	C0032300	Lobar Pneumonia	disease	C01;C08	Disease or Syndrome	0.30	1	2011	2011	   1	   0	CTD_human
       23	ABCF1	0.674	0.538	C0235874	Disease Exacerbation	phenotype	C23	Finding	0.30	1	2012	2012	   1	   0	CTD_human
       23	ABCF1	0.674	0.538	C0887898	Experimental Lung Inflammation	disease	C01;C08	Experimental Model of Disease	0.30	1	2011	2011	   1	   0	CTD_human
       23	ABCF1	0.674	0.538	C1527304	Allergic Reaction	phenotype	C20	Pathologic Function	0.30	1	2011	2011	   1	   0	CTD_human
       23	ABCF1	0.674	0.538	C3714636	Pneumonitis	disease	C01;C08	Disease or Syndrome	0.30	1	2011	2011	   1	   0	CTD_human
       24	ABCA4	0.493	0.769	C0006142	Malignant neoplasm of breast	disease	C04;C17	Neoplastic Process	0.33	1	2001	2019	   0	   1	UNIPROT
       24	ABCA4	0.493	0.769	C0008924	Cleft upper lip	disease	C16;C07	Congenital Abnormality	0.41	0.75	2010	2017	   1	  11	CTD_human
       24	ABCA4	0.493	0.769	C0009402	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	0.32	1	2012	2018	   1	   0	CTD_human
       24	ABCA4	0.493	0.769	C0009404	Colorectal Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2012	2012	   1	   0	CTD_human
       24	ABCA4	0.493	0.769	C0015397	Disorder of eye	group	C11	Disease or Syndrome	0.34	1	2000	2015	   0	   0	GENOMICS_ENGLAND
       24	ABCA4	0.493	0.769	C0035334	Retinitis Pigmentosa	disease	C16;C11	Disease or Syndrome	0.70	0.974	1998	2019	   1	  19	CTD_human;GENOMICS_ENGLAND
       24	ABCA4	0.493	0.769	C0242383	Age related macular degeneration	disease	C11	Disease or Syndrome	0.70	0.957	1997	2019	   1	   0	CTD_human;GENOMICS_ENGLAND
       24	ABCA4	0.493	0.769	C0271093	Stargardts disease	phenotype		Disease or Syndrome	1	0.995	1997	2020	1	12	CTD_human;GENOMICS_ENGLAND;ORPHANET
102	24	ABCA4	0.493	0.769	C1855465	STARGARDT DISEASE 1 (disorder)	disease		Disease or Syndrome	1	0.978	1997	2020	21	306	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
103	24	ABCA4	0.493	0.769	C1858080	Retinal Dystrophy, Early Onset Severe	disease	C16;C11	Disease or Syndrome	0.6	1	1999	2018	0	2	GENOMICS_ENGLAND
104	24	ABCA4	0.493	0.769	C1858806	CONE-ROD DYSTROPHY 3 (disorder)	disease	C16;C11	Disease or Syndrome	0.9	1	1998	2018	3	53	CTD_human;GENOMICS_ENGLAND;UNIPROT
105	24	ABCA4	0.493	0.769	C1866422	RETINITIS PIGMENTOSA 19	disease	C16;C11	Disease or Syndrome	0.8	1	1999	2017	0	22	CTD_human;GENOMICS_ENGLAND
107	24	ABCA4	0.493	0.769	C3495438	Macular Degeneration, Age-Related, 2	disease	C11	Disease or Syndrome	0.7	1	1997	2009	2	26	CTD_human;GENOMICS_ENGLAND;UNIPROT
119	25	ABL1	0.432	0.923	C0023473	Myeloid Leukemia, Chronic	disease	C04;C15	Neoplastic Process	0.8	0.983	1982	2020	3	21	CGI;CTD_human;ORPHANET
141	25	ABL1	0.432	0.923	C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	disease	C04;C20;C15	Neoplastic Process	0.6	0.96	1998	2019	1	0	CGI;ORPHANET
142	25	ABL1	0.432	0.923	C1961102	Precursor Cell Lymphoblastic Leukemia Lymphoma	disease	C04;C20;C15	Neoplastic Process	0.6	0.991	1987	2020	2	0	CGI;CTD_human
143	25	ABL1	0.432	0.923	C4539857	CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME	disease		Disease or Syndrome	0.6	1	2017	2017	1	2	GENOMICS_ENGLAND;UNIPROT
187	34	ACADM	0.638	0.462	C0220710	Medium-chain acyl-coenzyme A dehydrogenase deficiency	disease	C16;C18	Disease or Syndrome	1	0.991	1983	2019	24	107	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
194	35	ACADS	0.663	0.538	C0342783	Deficiency of butyryl-CoA dehydrogenase	disease	C16;C18	Disease or Syndrome	1	1	1989	2018	11	41	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
198	36	ACADSB	0.691	0.5	C1864912	2-Methylbutyryl-CoA Dehydrogenase Deficiency	disease	C16;C18	Disease or Syndrome	0.7	1	2000	2016	8	4	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
206	37	ACADVL	0.653	0.654	C3887523	Very long chain acyl-CoA dehydrogenase deficiency	disease	C16;C18;C05;C10;C15	Disease or Syndrome	1	0.989	1985	2020	15	116	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
229	38	ACAT1	0.538	0.692	C1536500	Deficiency of acetyl-CoA acetyltransferase	disease	C16;C18	Disease or Syndrome	0.8	1	1979	2019	12	29	CLINGEN;CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
290	50	ACO2	0.619	0.654	C3281192	INFANTILE CEREBELLAR-RETINAL DEGENERATION	disease		Disease or Syndrome	0.74	1	2012	2019	2	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
291	50	ACO2	0.619	0.654	C4225384	OPTIC ATROPHY 9	disease		Disease or Syndrome	0.7	1	2012	2014	2	1	CTD_human;GENOMICS_ENGLAND;UNIPROT
295	51	ACOX1	0.61	0.731	C1849678	Peroxisomal ACYL-COA oxidase deficiency	disease	C16;C18;C10;C19	Disease or Syndrome	0.92	1	1994	2016	7	10	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
304	54	ACP5	0.561	0.731	C0432222	Spondyloenchondrodysplasia	disease	C16;C05;C20	Disease or Syndrome	0.57	1	2011	2018	2	0	CTD_human;ORPHANET
306	54	ACP5	0.561	0.731	C1842763	SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION	disease	C16;C05;C20	Disease or Syndrome	0.72	1	1958	2018	4	0	CTD_human;GENOMICS_ENGLAND;UNIPROT
314	58	ACTA1	0.54	0.769	C0007194	Hypertrophic Cardiomyopathy	disease	C14	Disease or Syndrome	0.53	1	2001	2013	4	0	CLINGEN;GENOMICS_ENGLAND
323	58	ACTA1	0.54	0.769	C0546264	Congenital Fiber Type Disproportion	disease	C05;C10	Congenital Abnormality	0.74	1	1999	2010	5	7	CTD_human;GENOMICS_ENGLAND;UNIPROT
325	58	ACTA1	0.54	0.769	C1834339	Myopathy, Actin, Congenital, with Excess of Thin Myofilaments	disease	C05;C10	Disease or Syndrome	0.6	1	2009	2011	1	1	GENOMICS_ENGLAND
327	58	ACTA1	0.54	0.769	C2750537	Myopathy, Actin, Congenital, With Cores	disease	C05;C10	Disease or Syndrome	0.6	1	2009	2011	1	2	GENOMICS_ENGLAND
330	58	ACTA1	0.54	0.769	C3711389	Actin-Accumulation Myopathy	disease	C05;C10	Disease or Syndrome	0.93	1	1988	2018	16	48	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
331	58	ACTA1	0.54	0.769	C4225181	MYOPATHY, SCAPULOHUMEROPERONEAL	disease		Disease or Syndrome	0.7	1	2015	2015	1	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
346	59	ACTA2	0.508	0.846	C0026654	Moyamoya Disease	disease	C10;C14	Disease or Syndrome	0.6	1	2009	2018	2	0	GENOMICS_ENGLAND;ORPHANET
366	59	ACTA2	0.508	0.846	C2673186	Aortic Aneurysm, Familial Thoracic 6	disease	C23;C17;C14	Disease or Syndrome	0.7	1	2007	2017	5	0	CTD_human;GENOMICS_ENGLAND;UNIPROT
368	59	ACTA2	0.508	0.846	C3151201	MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME	disease		Disease or Syndrome	0.78	1	2007	2019	3	0	GENOMICS_ENGLAND;ORPHANET;UNIPROT
369	59	ACTA2	0.508	0.846	C3279690	MOYAMOYA DISEASE 5	disease		Disease or Syndrome	0.7	1	2007	2016	4	0	CTD_human;GENOMICS_ENGLAND;UNIPROT
371	59	ACTA2	0.508	0.846	C4707243	Familial thoracic aortic aneurysm and aortic dissection	disease		Disease or Syndrome	0.6	1	2000	2016	7	0	CLINGEN;GENOMICS_ENGLAND
412	60	ACTB	0.325	0.923	C1846331	Juvenile-onset dystonia	disease	C10	Disease or Syndrome	0.7	1	2002	2018	2	2	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
414	60	ACTB	0.325	0.923	C1855722	Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation	disease	C23;C16;C11;C10;F03;F01	Disease or Syndrome	0.72	1	1989	2018	6	29	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
421	70	ACTC1	0.61	0.538	C0007193	Cardiomyopathy, Dilated	group	C14	Disease or Syndrome	0.65	1	2006	2019	0	3	CTD_human
422	70	ACTC1	0.61	0.538	C0007194	Hypertrophic Cardiomyopathy	disease	C14	Disease or Syndrome	0.7	0.962	1999	2019	12	3	CLINGEN;GENOMICS_ENGLAND
435	70	ACTC1	0.61	0.538	C2677506	Cardiomyopathy, Familial Hypertrophic, 11	disease	C16;C14	Disease or Syndrome	0.7	1	1998	2019	7	9	CTD_human;GENOMICS_ENGLAND;UNIPROT
436	70	ACTC1	0.61	0.538	C2748552	Atrial Septal Defect 5	disease	C16;C14	Disease or Syndrome; Congenital Abnormality	0.7	1	1998	2019	5	4	CTD_human;GENOMICS_ENGLAND;UNIPROT
437	70	ACTC1	0.61	0.538	C3150681	CARDIOMYOPATHY, DILATED, 1R	disease		Disease or Syndrome	0.8	1	1998	2019	4	4	GENOMICS_ENGLAND;UNIPROT
438	70	ACTC1	0.61	0.538	C3150682	LEFT VENTRICULAR NONCOMPACTION 4	disease		Disease or Syndrome	0.6	NA	NA	NA	0	1	GENOMICS_ENGLAND
471	71	ACTG1	0.477	0.846	C1858172	Deafness, Autosomal Dominant 20	disease	C23;C10;C09	Disease or Syndrome	0.7	1	1996	2014	8	10	CTD_human;GENOMICS_ENGLAND;UNIPROT
479	71	ACTG1	0.477	0.846	C3281235	BARAITSER-WINTER SYNDROME 2	disease		Disease or Syndrome	0.7	1	1996	2016	4	9	CLINGEN;CTD_human;GENOMICS_ENGLAND;UNIPROT
499	72	ACTG2	0.505	0.808	C0042781	Visceral Myopathy	disease	C06	Disease or Syndrome	0.75	0.917	2012	2020	5	15	CTD_human;GENOMICS_ENGLAND;UNIPROT
500	72	ACTG2	0.505	0.808	C0266833	Visceral Myopathy, Familial	disease	C06	Disease or Syndrome	0.52	1	2012	2015	1	0	CTD_human;ORPHANET
501	72	ACTG2	0.505	0.808	C1608393	Megacystis microcolon intestinal hypoperistalsis syndrome	disease	C16;C06	Disease or Syndrome	0.66	1	2014	2017	3	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
520	81	ACTN4	0.508	0.808	C4551527	Focal segmental glomerulosclerosis 1	disease	C13;C12	Disease or Syndrome	0.8	1	2000	2015	9	8	GENOMICS_ENGLAND;UNIPROT
526	87	ACTN1	0.695	0.577	C3554663	BLEEDING DISORDER, PLATELET-TYPE, 15	disease		Disease or Syndrome	0.7	1	2013	2015	3	7	CTD_human;GENOMICS_ENGLAND;UNIPROT
530	88	ACTN2	0.686	0.462	C2677338	Cardiomyopathy, Dilated, 1AA	disease	C14	Disease or Syndrome	0.7	1	2004	2016	6	5	CTD_human;GENOMICS_ENGLAND;UNIPROT
534	90	ACVR1	0.535	0.731	C0016037	Fibrodysplasia Ossificans Progressiva	disease	C05	Disease or Syndrome	1	1	2006	2020	5	9	CTD_human;GENOMICS_ENGLAND;ORPHANET;UNIPROT
565	93	ACVR2B	0.601	0.615	C0266642	Situs ambiguus	disease	C16;C15;C14	Congenital Abnormality	0.61	1	1999	2019	1	0	CTD_human;GENOMICS_ENGLAND;ORPHANET
567	93	ACVR2B	0.601	0.615	C3151057	HETEROTAXY, VISCERAL, 4, AUTOSOMAL	disease		Disease or Syndrome	0.9	1	1997	1999	1	2	CTD_human;GENOMICS_ENGLAND;UNIPROT
568	93	ACVR2B	0.601	0.615	C3178805	Heterotaxy Syndrome	disease	C16;C15;C14	Disease or Syndrome	0.7	1	1997	1999	1	0	CTD_human;GENOMICS_ENGLAND
574	94	ACVRL1	0.493	0.769	C0020542	Pulmonary Hypertension	phenotype	C08	Pathologic Function	0.51	1	2003	2016	1	0	CTD_human
